file_id,organism,locus_tag,ess,conf,conf_esm2,conf_bert,conf_mean
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00085,0,0.0974304601550102,0.1920711547136306,0.2026146054267883,0.16403874009847638
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00086,0,0.1058752313256263,0.2962413728237152,0.095933124423027,0.1660165761907895
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00087,0,0.0684055909514427,0.5364290475845337,0.1675806790590286,0.25747177253166836
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00088,0,0.7004824876785278,0.5553561449050903,0.4155559241771698,0.5571315189202627
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00089,0,0.3295487463474273,0.3666878938674927,0.3657693266868591,0.3540019889672597
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00090,0,0.1122338101267814,0.5603795051574707,0.5039663910865784,0.3921932354569435
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00091,0,0.0597677938640117,0.5492502450942993,0.3830207288265228,0.3306795892616113
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00092,0,0.0828780159354209,0.5492227077484131,0.390091210603714,0.340730644762516
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00093,0,0.0840326845645904,0.4726747572422027,0.3471022248268127,0.3012698888778686
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00094,0,0.0517367906868457,0.1946780383586883,0.2434166818857193,0.16327717031041777
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00096,0,0.0531872324645519,0.0727439895272255,0.11857520788908,0.08150214329361914
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00097,0,0.2680820822715759,0.1575521677732467,0.5051578879356384,0.31026404599348706
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00099,0,0.0528105162084102,0.1676256954669952,0.1436103880405426,0.12134886657198267
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00100,0,0.9762248992919922,0.773685097694397,0.7169927954673767,0.822300930817922
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00101,0,0.4893079400062561,0.2821227014064789,0.4668828845024109,0.41277117530504864
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00102,0,0.0807217210531234,0.3048824965953827,0.4505971670150757,0.2787337948878606
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00103,0,0.0836285576224327,0.2511724233627319,0.2941470742225647,0.2096493517359098
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00104,0,0.0681623443961143,0.3090489208698272,0.2934944927692413,0.22356858601172758
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00105,0,0.0689947828650474,0.2315621376037597,0.5027117133140564,0.2677562112609545
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00106,0,0.0711275190114975,0.3045617640018463,0.3239288032054901,0.2332060287396113
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00107,0,0.0361804254353046,0.0601042248308658,0.0793356522917747,0.05854010085264836
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00108,0,0.1008433774113655,0.5323063731193542,0.4274139404296875,0.35352123032013577
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00109,0,0.5537554621696472,0.3020579814910888,0.409663438796997,0.42182562748591107
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00110,0,0.0419231690466403,0.2777755558490753,0.3721978366374969,0.23063218717773748
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00111,0,0.9475162625312804,0.1931104809045791,0.1763443052768707,0.43899034957091004
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00112,0,0.081406831741333,0.0727340579032898,0.1191897615790367,0.09111021707455318
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00113,0,0.0950425416231155,0.2568799257278442,0.3677604794502258,0.23989431560039512
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00114,0,0.0699799582362175,0.102303571999073,0.43852299451828,0.20360217491785682
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00115,0,0.0967762321233749,0.2376599758863449,0.5331897735595703,0.28920866052309674
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00116,0,0.0883740037679672,0.1162009239196777,0.2232563644647598,0.14261043071746823
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00117,0,0.1184343695640564,0.3913775384426117,0.4123754501342773,0.3073957860469818
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00118,0,0.086955077946186,0.3569786250591278,0.6721866726875305,0.37204012523094815
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00119,0,0.8822448253631592,0.248701199889183,0.2258021086454391,0.4522493779659271
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00120,0,0.0886688828468322,0.337239921092987,0.4218820035457611,0.2825969358285268
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00121,0,0.0840400978922844,0.4759029448032379,0.5111514925956726,0.35703151176373166
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00122,0,0.0822885110974311,0.4665271639823913,0.3656777739524841,0.30483114967743546
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00123,0,0.119254246354103,0.366701990365982,0.4643695950508117,0.3167752772569656
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00124,0,0.0869677439332008,0.2683867216110229,0.4393805563449859,0.26491167396306986
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00125,0,0.853807270526886,0.6182159781455994,0.4736437499523163,0.6485556662082672
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00126,0,0.1001989617943763,0.2944220900535583,0.2374430447816848,0.21068803220987312
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00127,0,0.0819645076990127,0.299032062292099,0.6048964262008667,0.3286309987306595
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00128,0,0.0608536601066589,0.1728057265281677,0.5661255121231079,0.26659496625264484
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00129,0,0.1678094714879989,0.668915331363678,0.4263693988323211,0.4210314005613327
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00130,0,0.169280469417572,0.3783929347991943,0.4392390251159668,0.3289708097775777
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00131,0,0.0847276523709297,0.4397438764572143,0.1951064467430114,0.2398593251903851
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00132,0,0.0548321940004825,0.2338330149650573,0.2057195901870727,0.1647949330508708
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00133,0,0.0930478647351265,0.1532862037420272,0.2524844706058502,0.1662728463610013
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00134,0,0.0760678052902221,0.2656773030757904,0.171982541680336,0.17124255001544952
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00135,0,0.4743934869766235,0.2658888399600982,0.2249963134527206,0.3217595467964807
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00136,0,0.05934639275074,0.3113621175289154,0.4649902284145355,0.278566246231397
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00137,0,0.1120098307728767,0.0549231581389904,0.1741266548633575,0.11368654792507486
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00138,0,0.0738638415932655,0.3088072538375854,0.4235125482082367,0.2687278812130292
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00139,0,0.0523547083139419,0.0846186578273773,0.0767537206411361,0.07124236226081844
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00141,0,0.0676008909940719,0.318714290857315,0.3770510554313659,0.25445541242758424
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00142,0,0.0819805562496185,0.1749110668897628,0.1966660767793655,0.15118589997291562
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00143,0,0.0708494409918785,0.1014744639396667,0.1049201339483261,0.09241467962662377
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00144,0,0.0259480737149715,0.0877091363072395,0.1206601485610008,0.07810578619440393
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00145,0,0.0592372454702854,0.740010678768158,0.3642011284828186,0.3878163509070873
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00146,0,0.0563648715615272,0.160691350698471,0.1198456361889839,0.11230061948299404
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00147,0,0.8621281981468201,0.1594469845294952,0.6741868853569031,0.5652540226777395
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00148,0,0.0793127715587616,0.5496183037757874,0.5195706486701965,0.38283390800158185
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00149,0,0.0834187865257263,0.885138988494873,0.717035710811615,0.5618644952774048
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00150,0,0.0512508749961853,0.2732013165950775,0.8294501900672913,0.384634127219518
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00151,0,0.0722447633743286,0.2372792959213256,0.3305999934673309,0.21337468425432835
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00152,0,0.0650919005274772,0.2512188255786896,0.1037631854414939,0.14002463718255356
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00153,0,0.0387915708124637,0.2623249888420105,0.1331228613853454,0.14474647367993987
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00154,0,0.4742472171783447,0.5588709115982056,0.1607140302658081,0.39794405301411945
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00155,0,0.0445183254778385,0.1370300352573394,0.33734792470932,0.1729654284814993
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00156,0,0.0968145057559013,0.119788222014904,0.0734560415148735,0.0966862564285596
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00157,0,0.0645485520362854,0.1569157987833023,0.415462851524353,0.21230906744798025
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00158,0,0.0600970722734928,0.0766524970531463,0.2285853326320648,0.1217783006529013
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00160,0,0.0723512098193168,0.0928431674838066,0.1429584473371505,0.10271760821342463
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00161,0,0.8012459874153137,0.3934963047504425,0.4206744134426117,0.5384722352027893
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00162,0,0.0740083083510398,0.0718443021178245,0.2601669132709503,0.1353398412466049
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00163,0,0.092708833515644,0.1445657163858413,0.3041734397411346,0.1804826632142066
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00164,0,0.118334837257862,0.2010906636714935,0.3746274411678314,0.23135098069906232
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00166,0,0.1405463367700576,0.2035883367061615,0.3419753611087799,0.22870334486166632
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00167,0,0.8969364762306213,0.3010546267032623,0.3830726742744446,0.5270212590694427
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00168,0,0.0997074767947197,0.2894347012042999,0.3763946294784546,0.25517893582582474
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00169,0,0.0704771876335144,0.3347568213939667,0.1589721292257309,0.18806871275107065
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00170,0,0.0622742176055908,0.1853176206350326,0.2076234370470047,0.151738425095876
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00171,0,0.1002130582928657,0.0688884854316711,0.1306973248720169,0.09993295619885123
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00172,0,0.0894156619906425,0.0321401543915271,0.1840519160032272,0.10186924412846561
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00173,0,0.0632342770695686,0.1371754258871078,0.3303644061088562,0.17692470302184418
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00174,0,0.0808492824435234,0.2908586263656616,0.1699254512786865,0.18054445336262384
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00175,0,0.102224551141262,0.4641438722610473,0.4000279307365417,0.32213211804628367
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00176,0,0.3157363533973694,0.1536518037319183,0.3324015438556671,0.2672632336616516
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00177,0,0.0908117964863777,0.2981068193912506,0.2391547113656997,0.20935777574777603
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00178,0,0.0705804750323295,0.0594064779579639,0.1341968029737472,0.08806125198801353
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00179,0,0.0678791180253028,0.4258858859539032,0.62360680103302,0.3724572683374087
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00180,0,0.7857614159584045,0.4652917981147766,0.2643027305603027,0.5051186482111613
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00181,0,0.8431856632232666,0.0841215103864669,0.1806219667196273,0.36930971344312025
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00182,0,0.3641682267189026,0.1931954324245453,0.2716882526874542,0.27635063727696735
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00183,0,0.0718350484967231,0.3261431157588959,0.2339753806591034,0.21065118163824081
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00184,0,0.0329416841268539,0.0559765957295894,0.1285944879055023,0.07250425592064853
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00185,0,0.0429932847619056,0.0449140518903732,0.0712802112102508,0.05306251595417653
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00186,0,0.0753040388226509,0.0720523223280906,0.1481811255216598,0.0985124955574671
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00187,0,0.0791928544640541,0.247709184885025,0.1972644180059433,0.17472215245167413
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00188,0,0.0664961263537406,0.3135192096233368,0.3479401171207428,0.24265181769927338
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00189,0,0.0788627490401268,0.6251029968261719,0.3911685049533844,0.3650447502732277
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00190,0,0.099956639111042,0.2397288233041763,0.1860090494155883,0.1752315039436022
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00191,0,0.1371937096118927,0.1930500864982605,0.1764267534017563,0.1688901831706365
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00192,0,0.0371549800038337,0.3112822473049164,0.3538115918636322,0.23408293972412744
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00193,0,0.3673508763313293,0.1930296123027801,0.2610182464122772,0.27379957834879554
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00194,0,0.0844232663512229,0.559012770652771,0.4320712983608246,0.3585024451216062
