file_id,organism,locus_tag,ess,conf,conf_esm2,conf_t5,conf_mean
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0055,0,0.08878143876791,0.3529561758041382,0.4457068741321563,0.2958148295680682
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0056,0,0.0384749583899974,0.2886175513267517,0.3922261297702789,0.2397728798290093
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0057,0,0.0583144985139369,0.1316363513469696,0.0779639482498169,0.08930493270357447
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0058,0,0.0309164598584175,0.04011882096529,0.0274935662746429,0.03284294903278347
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0059,0,0.0198782514780759,0.0369778089225292,0.0880859792232513,0.04831401320795214
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0060,0,0.0432255454361438,0.4932060241699219,0.7834146022796631,0.4399487239619096
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0061,0,0.2222795039415359,0.688870906829834,0.9139894247055054,0.6083799451589584
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0062,0,0.0514505468308925,0.2400499284267425,0.2170209288597107,0.1695071347057819
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0063,0,0.0345177054405212,0.4784047305583954,0.631928026676178,0.3816168208916982
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0064,0,0.0347388535737991,0.0096095474436879,0.0287885069847106,0.02437896933406587
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0065,0,0.3371683955192566,0.0319838710129261,0.036258827894926,0.1351370314757029
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0066,0,0.0428860150277614,0.0811425000429153,0.1290186196565628,0.08434904490907984
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0067,0,0.0381592437624931,0.0361295714974403,0.0524577498435974,0.042248855034510265
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0068,0,0.5950210690498352,0.3666476011276245,0.1758142858743667,0.3791609853506088
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0069,0,0.0281562823802232,0.0287111196666955,0.2469022870063781,0.1012565630177656
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0070,0,0.0400464236736297,0.0145007027313113,0.0495202913880348,0.034689139264325264
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0071,0,0.0548762716352939,0.3264352083206177,0.3779889643192291,0.2531001480917136
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0072,0,0.0794859305024147,0.2621224522590637,0.3603207170963287,0.23397636661926904
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0073,0,0.0281328577548265,0.2098390460014343,0.0825238302350044,0.10683191133042173
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0074,0,0.6111518740653992,0.2802755534648895,0.1433630585670471,0.34493016203244525
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0075,0,0.0496637411415576,0.2463863641023636,0.0154447611421346,0.10383162212868526
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0076,0,0.0495592318475246,0.2147020846605301,0.165624052286148,0.1432951229314009
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0077,0,0.0354146584868431,0.2073503732681274,0.0380017906427383,0.09358894079923628
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0078,0,0.0343723595142364,0.3062922954559326,0.0824355632066726,0.1410334060589472
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0079,0,0.2608916461467743,0.0706226006150245,0.0481377094984054,0.12655065208673474
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0080,0,0.6910918951034546,0.042778767645359,0.0710481107234954,0.268306257824103
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0081,0,0.0537029355764389,0.3351682126522064,0.3033996522426605,0.23075693349043527
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0082,0,0.5016018748283386,0.6322532892227173,0.4364587068557739,0.5234379569689432
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0083,0,0.2866791188716888,0.5981974601745605,0.5440207719802856,0.47629911700884503
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0084,0,0.0394199267029762,0.01604332216084,0.0585034675896167,0.037988905484477635
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0085,0,0.038082480430603,0.0291760358959436,0.040571954101324,0.03594349014262353
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0086,0,0.4096668064594269,0.1639749258756637,0.4674327373504638,0.3470248232285182
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0087,0,0.0926074907183647,0.0291192810982465,0.0576503239572048,0.059792365257938664
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0088,0,0.7542215585708618,0.1717546880245208,0.0536166727542877,0.32653097311655677
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0089,0,0.7934343218803406,0.1070867851376533,0.1902695596218109,0.36359688887993497
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0090,0,0.0638160556554794,0.1537056863307953,0.2109079658985138,0.14280990262826285
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0091,0,0.0508878603577613,0.1340314447879791,0.402878999710083,0.19593276828527448
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0092,0,0.0293309818953275,0.0337334312498569,0.0531415827572345,0.03873533196747297
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0093,0,0.038079660385847,0.2609240412712097,0.0473228991031646,0.11544220025340711
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0094,0,0.076832890510559,0.1523817330598831,0.3722180426120758,0.20047755539417264
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0095,0,0.0653279572725296,0.1987076699733734,0.3865708410739898,0.21686882277329764
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0096,0,0.0414696931838989,0.2533614039421081,0.2273350805044174,0.1740553925434748
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0097,0,0.2252018600702285,0.2802052497863769,0.5979580879211426,0.3677883992592494
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0098,0,0.0433500260114669,0.5944236516952515,0.2319354712963104,0.28990304966767627
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0099,0,0.0552611276507377,0.3049333393573761,0.2243346124887466,0.19484302649895346
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0100,0,0.0412777625024318,0.0870819687843322,0.1343225538730621,0.08756076171994204
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0101,0,0.0394648388028144,0.176455020904541,0.0856846198439598,0.10053482651710506
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0102,0,0.0689439326524734,0.2086706161499023,0.056953702121973,0.11152275030811622
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0103,0,0.0735731199383735,0.0039670509286224,0.0109079340472817,0.029482701638092534
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0104,0,0.0637580752372741,0.2619042098522186,0.2016677260398864,0.1757766703764597
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0105,0,0.038765326142311,0.2903074026107788,0.5441238284111023,0.2910655190547307
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0106,0,0.3473771810531616,0.1158964335918426,0.0277626793831586,0.16367876467605427
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0107,0,0.0466381534934043,0.1629407256841659,0.0467083416879177,0.08542907362182929
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0108,0,0.1553975492715835,0.3294968008995056,0.2375897765159607,0.24082804222901663
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0109,0,0.0410504378378391,0.3818474411964416,0.2432046830654144,0.22203418736656502
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0110,0,0.0582821071147918,0.1604650616645813,0.3160905838012695,0.1782792508602142
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0111,0,0.043121613562107,0.7521663904190063,0.7758595943450928,0.5237158661087354
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0112,0,0.716576874256134,0.2065892964601516,0.2694138288497925,0.39752666652202606
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0113,0,0.0449434742331504,0.5627012252807617,0.4424057602882385,0.35001681993405026
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0114,0,0.0348293781280517,0.0715069398283958,0.1201571077108383,0.07549780855576194
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0115,0,0.8083443641662598,0.3760614991188049,0.4395088851451874,0.5413049161434174
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0116,0,0.0730353444814682,0.1289616972208023,0.3666256964206695,0.1895409127076467
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0117,0,0.1247627362608909,0.4847674667835235,0.1974533349275589,0.26899451265732444
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0118,0,0.065911591053009,0.3566597998142242,0.3524803817272186,0.2583505908648172
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0119,1,0.0777194797992706,0.1411464810371399,0.1234347522258758,0.11410023768742876
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0120,0,0.0582787320017814,0.5233986377716064,0.3037183880805969,0.2951319192846616
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0121,0,0.0384373851120471,0.1377443373203277,0.0504829846322536,0.07555490235487612
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0122,0,0.0435709618031978,0.9058053493499756,0.9495934844017028,0.6329899318516253
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0123,0,0.2868834435939789,0.9007598161697388,0.5658208131790161,0.5844880243142446
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0124,0,0.91631418466568,0.7979152798652649,0.2800824642181396,0.6647706429163615
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0125,0,0.0310219526290893,0.7772691249847412,0.2971743941307068,0.36848849058151245
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0126,0,0.0901968255639076,0.0198177564889192,0.0310818701982498,0.04703215075035886
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0127,0,0.03688270971179,0.0050195846706628,0.0360873006284236,0.025996531670292134
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0128,0,0.0267274845391511,0.249534398317337,0.2713590562343597,0.1825403130302826
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0129,0,0.0413277596235275,0.2293804883956909,0.1662958413362503,0.14566802978515622
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0130,1,0.0343312993645668,0.1117590814828872,0.0939173251390457,0.08000256866216658
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0131,0,0.0348841920495033,0.1432806551456451,0.3355495035648346,0.17123811691999435
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0132,0,0.0282418671995401,0.023664504289627,0.0337041281163692,0.02853683320184543
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0133,0,0.1176235154271125,0.1876390427350998,0.5273064374923706,0.2775229985515276
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0134,0,0.0448850058019161,0.3150698244571686,0.0868559777736663,0.14893693601091698
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0135,0,0.5275660753250122,0.1210326477885246,0.3884409666061401,0.3456798965732257
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0136,0,0.0256848335266113,0.0496425628662109,0.0780332460999488,0.051120214164257
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0137,0,0.0469680689275264,0.0293741468340158,0.1981910765171051,0.09151109742621577
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0138,0,0.0706159844994545,0.1796643137931823,0.0643551871180534,0.10487849513689672
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0139,0,0.0453667752444744,0.4309539496898651,0.3944486975669861,0.29025647416710854
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0140,0,0.1462103724479675,0.03248106315732,0.0568245314061641,0.07850532233715053
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0141,0,0.5531635284423828,0.0321109630167484,0.0847406610846519,0.22333838418126106
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0142,0,0.1218321993947029,0.0148731330409646,0.0581993013620376,0.0649682112659017
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0143,0,0.1137831583619117,0.073108896613121,0.0505633056163787,0.0791517868638038
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0144,0,0.2384565323591232,0.1213916689157486,0.1020403802394867,0.15396286050478616
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0145,0,0.0667683482170105,0.0978833958506584,0.0561193004250526,0.0735903481642405
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0146,0,0.024241778999567,0.0507470145821571,0.2196053862571716,0.09819805994629856
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0147,0,0.0406711623072624,0.0688416808843612,0.1578184962272644,0.08911044647296266
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0148,0,0.0780356302857399,0.3426934480667114,0.1857022196054458,0.20214376598596573
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0149,0,0.026149071753025,0.2436457723379135,0.4704414010047912,0.24674541503190991
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0150,0,0.0746237486600875,0.107170820236206,0.0635772868990898,0.0817906185984611
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0151,0,0.5663813352584839,0.1854571998119354,0.2799064517021179,0.34391499559084576
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0152,0,0.210672914981842,0.1430417001247406,0.0571717619895935,0.13696212569872537
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0153,0,0.0425437316298484,0.000599551887717,0.0408025830984115,0.027981955538658964
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0154,0,0.0360847376286983,0.0399932079017162,0.6799176335334778,0.25199852635463077
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0155,0,0.8510243892669678,0.906941533088684,0.906118631362915,0.8880281845728556
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0156,0,0.0457946062088012,0.1995315104722976,0.1686346530914306,0.1379869232575098
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0157,0,0.0499473474919796,0.0604090131819248,0.4938520789146423,0.20140281319618222
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0158,0,0.1410304307937622,0.2347815036773681,0.1938085854053497,0.18987350662549332
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0159,0,0.0469217486679554,0.1492133885622024,0.1352747082710266,0.11046994850039481
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0160,0,0.0441547967493534,0.2270913422107696,0.1189185976982116,0.13005491221944487
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0161,0,0.0599026344716548,0.0757506117224693,0.0725606679916381,0.06940463806192074
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0162,0,0.4907180964946747,0.2958875596523285,0.2687015831470489,0.351769079764684
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0163,0,0.0323367677628994,0.2093438655138015,0.0502152517437934,0.09729862834016477
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0164,0,0.2747297883033752,0.2588233947753906,0.2791991531848907,0.27091744542121887
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0165,0,0.0344808027148246,0.4535654783248901,0.1050783395767211,0.19770820687214527
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0166,0,0.1280511021614074,0.2018045634031295,0.0165665950626134,0.11547408687571675
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0167,0,0.0681026875972747,0.3231220245361328,0.1149200797080993,0.16871493061383558
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0168,0,0.0522825755178928,0.4666281044483185,0.6719979643821716,0.39696954811612767
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0169,0,0.0301973968744277,0.0391694083809852,0.0719996243715286,0.0471221432089805
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0170,0,0.4526208043098449,0.4539102017879486,0.0535982400178909,0.3200430820385615
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0171,0,0.3423826098442077,0.0578393042087554,0.0905387178063392,0.1635868772864341
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0172,0,0.0396723337471485,0.0102461259812116,0.0324242860078811,0.0274475819120804
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0173,0,0.0389630421996116,0.200012594461441,0.2684842646121979,0.1691533004244168
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0174,0,0.0315827094018459,0.2687194347381592,0.2908307313919067,0.19704429184397057
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0175,0,0.0591950826346874,0.0118324402719736,0.0799518972635269,0.05032647339006263
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0176,0,0.0363493226468563,0.4322202205657959,0.4843050539493561,0.31762486572066945
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0177,0,0.0292256996035575,0.0119255194440484,0.2303230762481689,0.09049143176525826
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0178,0,0.0284259691834449,0.2726920247077942,0.1206936612725257,0.1406038850545883
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0179,0,0.1504886001348495,0.7669061422348022,0.92939031124115,0.6155950178702673
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0180,0,0.0365048646926879,0.4652423858642578,0.6671343445777893,0.38962719837824505
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0181,0,0.0465328656136989,0.2845765650272369,0.4151650071144104,0.24875814591844872
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0182,0,0.5710723400115967,0.29309943318367,0.243836909532547,0.3693362275759379
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0183,0,0.1656157374382019,0.482649028301239,0.4283365905284881,0.3588671187559764
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0184,0,0.1364315003156662,0.214318037033081,0.4782407581806183,0.2763300985097885
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0185,0,0.0459546260535717,0.0834629461169242,0.096382550895214,0.07526670768856997
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0186,0,0.028690168634057,0.7085132598876953,0.671610951423645,0.46960479331513244
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0187,0,0.0396743938326835,0.0748171284794807,0.2704252600669861,0.12830559412638343
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0188,0,0.0375496372580528,0.5005615949630737,0.0902446210384368,0.20945195108652112
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0189,0,0.0320806093513965,0.1168444901704788,0.092460922896862,0.08046200747291243
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0190,0,0.8295082449913025,0.1060387045145034,0.1032847166061401,0.3462772220373153
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0191,0,0.0830547586083412,0.0319915637373924,0.2293576598167419,0.11480132738749182
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0192,0,0.0301057305186986,0.0935892537236213,0.0912035629153251,0.07163284905254834
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0193,0,0.0512970946729183,0.0314971394836902,0.0644923076033592,0.04909551391998923
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0194,0,0.0267224255949258,0.0905977338552475,0.2192230373620987,0.11218106560409065
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0195,0,0.0453042201697826,0.0682809576392173,0.2134287804365158,0.10900465274850524
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0196,0,0.6874922513961792,0.1166609823703765,0.0335448645055294,0.27923269942402834
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0197,0,0.1435702741146087,0.0385552309453487,0.5267918109893799,0.23630577201644576
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0198,0,0.0574370771646499,0.0213691778481006,0.0803184658288955,0.053041573613882
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0199,0,0.2783378064632416,0.2767087817192077,0.1345424801111221,0.22986302276452383
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0200,0,0.0532787032425403,0.525507926940918,0.5173449516296387,0.365377193937699
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0201,0,0.058796476572752,0.2791870832443237,0.7240892648696899,0.3540242748955886
C048,Bacteroides thetaiotaomicron VPI-5482,BT_0202,0,0.1809493750333786,0.4091143012046814,0.7858164310455322,0.4586267024278641
