file_id,organism,locus_tag,ess,conf,conf_esm2,conf_bert,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.0560982786118984,0.1204352527856826,0.1156663298606872,0.09739995375275606
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0516092181205749,0.0082487231120467,0.2463235259056091,0.1020604890460769
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0535134263336658,0.0255886726081371,0.0538704209029674,0.0443241732815901
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.2910712659358978,0.8710940480232239,0.886547863483429,0.6829043924808502
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.0617234632372856,0.3066972494125366,0.5087080597877502,0.2923762574791908
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9032105803489684,0.953093647956848,0.8360057473182678,0.8974366585413615
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.8144609928131104,0.9544666409492492,0.9496040940284728,0.9061772425969442
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9102087616920472,0.9436086416244508,0.9232540726661682,0.925690491994222
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.0595139190554618,0.6254222989082336,0.2461219578981399,0.3103527252872784
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.7450486421585083,0.9412527084350586,0.92527836561203,0.8705265720685323
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0570129863917827,0.6264033317565918,0.4178037941455841,0.3670733707646529
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.8681749105453491,0.9180493354797364,0.8979614973068237,0.8947285811106364
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.0781683847308158,0.6788861155509949,0.6970238089561462,0.4846927697459857
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.1843028366565704,0.5410006046295166,0.6408669352531433,0.4553901255130768
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.0848932117223739,0.0298101417720317,0.417057603597641,0.17725365236401555
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0548746287822723,0.0400077290832996,0.1286786645650863,0.0745203408102194
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0642035976052284,0.091656893491745,0.212573766708374,0.12281141926844913
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.0873881205916404,0.0563888549804687,0.1378869712352752,0.0938879822691281
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.094691090285778,0.0432389378547668,0.094633862376213,0.07752129683891927
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.0614849999547004,0.0657088682055473,0.3103028833866119,0.14583225051561985
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0591473057866096,0.1018625572323799,0.2466020584106445,0.13587064047654465
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0573591515421867,0.4068765640258789,0.3570576012134552,0.2737644389271736
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.1424980461597442,0.7190784215927124,0.392067015171051,0.41788116097450256
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.076273463666439,0.6102149486541748,0.1792350709438324,0.2885744944214821
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.0560921914875507,0.0476283878087997,0.0981131568551063,0.06727791205048557
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0607686378061771,0.013978898525238,0.1500790864229202,0.07494220758477843
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0707326307892799,0.1271496713161468,0.0754163712263107,0.09109955777724581
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.0589070282876491,0.0240762755274772,0.4156356453895569,0.16620631640156106
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.136533185839653,0.9525179862976074,0.8786813020706177,0.6559108247359594
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.0678205639123916,0.0342532284557819,0.1655225902795791,0.08919879421591753
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0565867386758327,0.032678123563528,0.0810206606984138,0.05676184097925816
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.171741634607315,0.4444813728332519,0.3813579380512237,0.33252698183059687
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.0655343160033226,0.6814161539077759,0.6798389554023743,0.47559647510449093
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.8821906447410583,0.8168048858642578,0.796730637550354,0.8319087227185568
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.594285786151886,0.9273671507835388,0.9220982193946838,0.8145837187767029
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.0596984326839447,0.2169070988893509,0.2466067224740982,0.1744040846824646
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.0606201961636543,0.0601956509053707,0.2266368418931961,0.11581756298740703
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.0538757182657718,0.0396184958517551,0.3572287559509277,0.15024099002281818
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.0607225261628627,0.6667088270187378,0.2672664225101471,0.33156592523058254
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.0665049627423286,0.0418592728674411,0.0607585981488227,0.056374277919530806
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.0574962235987186,0.0904784873127937,0.1465086489915847,0.09816111996769901
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.0550905913114547,0.0811583921313285,0.0691382437944412,0.06846240907907479
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0576726198196411,0.0744239687919616,0.0841875001788139,0.0720946962634722
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.0652334243059158,0.0214013308286666,0.164009153842926,0.08354796965916948
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.0951722934842109,0.1385822594165802,0.1470470279455185,0.1269338602821032
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.0562047697603702,0.2112619280815124,0.2666376233100891,0.1780347737173239
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0561544932425022,0.0223526023328304,0.2032480537891388,0.09391838312149046
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.1566545069217682,0.8053839206695557,0.4589297473430633,0.4736560583114624
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.0608511306345462,0.4408513605594635,0.4132994413375854,0.30500064417719835
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.0688866823911666,0.5818207263946533,0.3956459164619446,0.3487844417492549
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.0565190501511096,0.5301039814949036,0.6650144457817078,0.417212492475907
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.0894550159573555,0.693437397480011,0.884253203868866,0.5557152057687441
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.0601050443947315,0.0176808256655931,0.131101593375206,0.0696291544785102
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.0756951123476028,0.1933202445507049,0.2244901061058044,0.1645018210013707
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.0610030032694339,0.0575885064899921,0.2795203924179077,0.13270396739244458
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.059044525027275,0.065642349421978,0.1089167445898056,0.07786787301301953
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.7544721364974976,0.6564926505088806,0.4688551425933838,0.6266066431999207
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.8979688882827759,0.8154802322387695,0.8188570141792297,0.8441020449002584
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.9233170747756958,0.9160131216049194,0.7100020051002502,0.8497774004936218
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.926490068435669,0.918672263622284,0.8061354160308838,0.8837659160296122
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.890487790107727,0.9534822106361388,0.8641940355300903,0.9027213454246521
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.7104834318161011,0.9628888964653016,0.9018588662147522,0.8584103981653849
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9175400137901306,0.9545475840568542,0.94254469871521,0.9382107655207316
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9194607138633728,0.9595996141433716,0.930744767189026,0.9366016983985901
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.2291812300682068,0.9408069252967834,0.9362871050834656,0.7020917534828186
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.890498697757721,0.9763007164001464,0.94323068857193,0.9366767009099325
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.8606106638908386,0.969038724899292,0.9342060685157776,0.9212851524353027
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.8714398145675659,0.8900257349014282,0.7877494692802429,0.849738339583079
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.2097843438386917,0.9110171794891356,0.8821594715118408,0.6676536649465561
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9222797155380248,0.9324981570243835,0.9661313891410828,0.9403030872344971
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9086211919784546,0.9658692479133606,0.9130266904830932,0.9291723767916361
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.6845137476921082,0.9319674968719482,0.6883009076118469,0.7682607173919678
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0565929748117923,0.0068681058473885,0.1636935174465179,0.07571819936856623
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.5278804302215576,0.9383752346038818,0.8979784250259399,0.7880780299504598
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.0576221719384193,0.3465634286403656,0.5572414398193359,0.32047568013270694
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.0541717670857906,0.1451761573553085,0.1887848824262619,0.12937760228912035
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.0663985162973404,0.0830833241343498,0.1416498273611068,0.09704388926426566
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.225819393992424,0.9728645086288452,0.936603307723999,0.7117624034484228
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.0580339133739471,0.4424169659614563,0.3988470137119293,0.2997659643491109
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.0563823357224464,0.0100250737741589,0.2466092854738235,0.10433889832347626
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.1405873894691467,0.0901830196380615,0.2173812985420227,0.14938390254974362
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.0514227077364921,0.0149897905066609,0.0794038772583007,0.04860545850048457
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.0974823832511901,0.5497508645057678,0.653342604637146,0.433525284131368
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0505326278507709,0.020609950646758,0.0807278603315353,0.05062347960968807
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.1741933971643448,0.0623233541846275,0.0786988362669944,0.10507186253865557
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.0607751347124576,0.1251991540193557,0.2464885860681533,0.14415429159998885
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.0595376901328563,0.028458371758461,0.1465208530426025,0.07817230497797327
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.3310060501098633,0.7832727432250977,0.5770613551139832,0.5637800494829813
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.823093831539154,0.9358842968940736,0.7582723498344421,0.8390834927558899
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.8321434259414673,0.821363627910614,0.8259364366531372,0.8264811635017395
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0540525279939174,0.0453713946044445,0.1632008105516433,0.08754157771666839
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.6215673685073853,0.8395882248878479,0.6655094027519226,0.7088883320490519
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.055163312703371,0.0104862516745924,0.1554106771945953,0.0736867471908529
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.0599203556776046,0.2261811345815658,0.341915100812912,0.20933886369069413
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.1127823516726493,0.1393812447786331,0.1042341366410255,0.11879924436410262
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0538285858929157,0.0053499429486691,0.2461330145597458,0.1017705144671102
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.057447500526905,0.0386641919612884,0.1119843497872352,0.06936534742514287
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.2190643846988678,0.171820729970932,0.1189318373799324,0.1699389840165774
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.0718860030174255,0.6066628098487854,0.2455687224864959,0.3080391784509023
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.6265867948532104,0.4611490368843078,0.8214685320854187,0.6364014546076456
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.0574676133692264,0.2353694885969162,0.2448228150606155,0.1792199723422527
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.2429609894752502,0.1941425800323486,0.082138292491436,0.17308062066634491
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.0518744140863418,0.0329537168145179,0.3103893399238586,0.13173915694157276
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.264076828956604,0.3297670483589172,0.1701349169015884,0.2546595980723699
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.1333828866481781,0.3774039447307586,0.2507686913013458,0.25385184089342755
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.060118593275547,0.0516238920390605,0.1854774206876754,0.09907330200076096
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.0766636207699775,0.8797330856323242,0.8369032740592957,0.5977666601538658
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.1324179917573928,0.8376809358596802,0.6871771216392517,0.5524253497521082
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0517946816980838,0.0081901364028453,0.0901042520999908,0.050029690066973304
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.5098110437393188,0.0176263879984617,0.1196855083107948,0.21570764668285847
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.5965409278869629,0.0075034718029201,0.1319823116064071,0.24534223709876338
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0942715480923652,0.0947270691394805,0.2476436048746109,0.14554740736881885
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.173827975988388,0.1079147160053253,0.1553445160388946,0.1456957360108693
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.0611955523490905,0.2722026109695434,0.1919574439525604,0.1751185357570648
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.0603300742805004,0.0275428351014852,0.1593886315822601,0.08242051365474856
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.0615664981305599,0.8938916325569153,0.8335573673248291,0.5963384993374348
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.0792296007275581,0.5698460340499878,0.4106017351150512,0.35322578996419907
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.0555407591164112,0.2424912303686142,0.5117498636245728,0.26992728436986607
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.096949391067028,0.2980135977268219,0.6933996677398682,0.36278755217790604
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.0554345734417438,0.0371734574437141,0.2583112418651581,0.11697309091687198
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0818367525935173,0.0345246382057666,0.3959516584873199,0.17077101642886794
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.0578904002904892,0.0942721590399742,0.2371180355548858,0.1297601982951164
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.072983331978321,0.2330196797847747,0.5093296766281128,0.2717775627970695
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.0591180436313152,0.0541112162172794,0.1184968203306198,0.0772420267264048
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.0624932944774627,0.4936031699180603,0.384542852640152,0.31354643901189166
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.1314197927713394,0.0804074481129646,0.0320616029202938,0.08129628126819927
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.0537599548697471,0.0266501680016517,0.3770924806594848,0.15250086784362787
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.0768929347395896,0.910243034362793,0.6836093068122864,0.5569150919715563
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.0664839670062065,0.0819432437419891,0.2461884319782257,0.13153854757547376
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9442743062973022,0.9182043075561525,0.9073918461799622,0.9232901533444723
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.0834685340523719,0.0101689379662275,0.1816957294940948,0.09177773383756473
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.057212721556425,0.1629305481910705,0.0347171127796173,0.08495346084237093
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8174325227737427,0.853909432888031,0.3033753037452698,0.6582390864690145
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0808176845312118,0.0392389371991157,0.0946009308099746,0.07155251751343404
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.0606985539197921,0.2740606069564819,0.4109568297863006,0.24857199688752485
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.0642348006367683,0.07943906635046,0.3757431209087372,0.1731389959653218
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.1699764877557754,0.123552531003952,0.2362139672040939,0.17658099532127378
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.0592449642717838,0.5578703284263611,0.3213859498500824,0.3128337475160758
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9184796810150146,0.9138041734695436,0.8450051546096802,0.8924296696980795
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.5126144886016846,0.7242114543914795,0.1672883927822113,0.4680381119251251
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.8964811563491821,0.9105637073516846,0.8455502986907959,0.8841983874638876
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.8315534591674805,0.928490400314331,0.8775949478149414,0.8792129357655843
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.8852024674415588,0.9276293516159058,0.9116268754005432,0.9081528981526693
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.917527198791504,0.962007701396942,0.9362049698829652,0.9385799566904703
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.8777867555618286,0.9935678839683532,0.9491198658943176,0.9401581684748331
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.876755952835083,0.8946061134338379,0.9388538002967834,0.9034052888552347
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.8118866682052612,0.9466161131858826,0.9301244020462036,0.8962090611457825
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.8555086851119995,0.9502355456352234,0.9324780702590942,0.9127407670021057
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.7022603154182434,0.743474006652832,0.8590123653411865,0.7682488958040873
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.7874789834022522,0.927081286907196,0.888818621635437,0.8677929639816284
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.0857665091753006,0.8288736939430237,0.8790419101715088,0.5978940377632777
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.900427520275116,0.9713149666786194,0.9458069801330566,0.9391831556955973
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.8895197510719299,0.940799117088318,0.9423661231994628,0.9242283304532369
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.911283314228058,0.9692623615264891,0.9738127589225768,0.9514528115590414
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.7417670488357544,0.9635515213012696,0.7643545269966125,0.8232243657112122
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.0949077159166336,0.1966832131147384,0.643652081489563,0.311747670173645
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.7691293954849243,0.9823414087295532,0.9022009968757628,0.8845572670300802
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.894824743270874,0.951903760433197,0.8995617628097534,0.9154300888379415
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.0745572745800018,0.0471051782369613,0.1614763289690017,0.09437959392865493
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0593707151710987,0.0167249850928783,0.058205496519804,0.04476706559459367
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.1313317120075225,0.9353383183479308,0.7773020267486572,0.6146573523680369
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.064086876809597,0.7272512912750244,0.2018821984529495,0.33107345551252365
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.0611455775797367,0.0153988217934966,0.2708313167095184,0.11579190536091723
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.1100234985351562,0.0233243163675069,0.429485559463501,0.18761112478872136
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.0900700911879539,0.0325226262211799,0.0959874987602233,0.07286007205645237
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.057893231511116,0.0388950258493423,0.1597627252340316,0.08551699419816329
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9198980331420898,0.9758163094520568,0.9539917707443236,0.9499020377794901
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.0575957223773002,0.3050800561904907,0.2352780103683471,0.19931792964537934
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.069504790008068,0.0249845068901777,0.0510072447359561,0.0484988472114006
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.0617825388908386,0.1628852933645248,0.3294319212436676,0.18469991783301035
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.1384970843791961,0.0122140450403094,0.1218586489558219,0.09085659279177581
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.0571955703198909,0.1672156304121017,0.2159759104251861,0.14679570371905956
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.067612238228321,0.7058603167533875,0.6349155306816101,0.46946269522110623
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0752081573009491,0.0392146222293376,0.2253826707601547,0.11326848343014713
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.0636515319347381,0.0676359459757804,0.2206115275621414,0.11729966849088663
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.0607146508991718,0.0418896824121475,0.1610318422317505,0.08787872518102326
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.7156977653503418,0.0582083202898502,0.110549621284008,0.29481856897473335
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.068783164024353,0.041568074375391,0.4908577501773834,0.2004029961923758
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.0746596604585647,0.2050535529851913,0.4358778893947601,0.23853036761283866
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.0579470880329608,0.0983426794409751,0.1110895946621894,0.08912645404537511
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.0648667439818382,0.6013472676277161,0.5106033682823181,0.3922724599639575
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.8370065093040466,0.9764257073402404,0.8075253963470459,0.8736525376637777
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.0566929318010807,0.1139352321624755,0.3744692206382751,0.18169912820061043
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.2157604396343231,0.0240624211728572,0.2465819716453552,0.16213494415084517
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0613481886684894,0.0498938336968421,0.1189777329564094,0.0767399184405803
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0585075877606868,0.0105105331167578,0.1525311768054962,0.0738497658943136
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.0564175173640251,0.0784042105078697,0.2717523872852325,0.13552470505237577
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.6318758130073547,0.8175694346427917,0.5195791721343994,0.6563414732615153
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.0545424446463584,0.0235075037926435,0.2535439133644104,0.1105312872678041
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0541598796844482,0.0387348905205726,0.1500664949417114,0.08098708838224407
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.054214596748352,0.1148834079504013,0.3206865191459656,0.16326150794823963
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.0582430064678192,0.4966091215610504,0.346845269203186,0.30056579907735187
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0585107803344726,0.0207534749060869,0.2589903473854065,0.11275153420865532
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.0856020227074623,0.0056542945094406,0.0374529361724853,0.042903084463129404
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.1839035749435424,0.1487326472997665,0.3181286454200744,0.2169216225544611
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.3098472952842712,0.3971441686153412,0.3577014207839966,0.3548976282278697
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.0545448437333107,0.0448673106729984,0.3780543804168701,0.15915551160772642
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.1636273711919784,0.719841480255127,0.4289152920246124,0.43746138115723926
